Connections,Num Followers,Internacional,lenght headline,Headline en Esp?,Tiene Summary?,calidad longitud,Calidad Headline,_ID,Tiene Projects?,Tiene Certif?,tiene Courses?,Tiene Volunteer?,Tiene Lastest Exp?,Cluster connections,Categoría School Name,Categoría Degree
921,1067,0,212,0,1,1,1,493,0,0,0,1,1,5,3,4
947,954,0,102,0,1,1,1,1076,0,0,0,0,1,5,3,4
666,674,0,119,0,1,1,1,361,0,0,0,0,1,4,3,4
1269,1313,0,110,0,1,1,1,948,0,0,0,0,1,7,3,4
352,354,0,209,0,1,1,1,1229,0,1,0,0,1,2,3,4
397,401,0,154,0,1,1,1,1673,0,1,0,0,1,2,3,4
459,458,0,164,0,1,1,1,2625,0,1,1,0,1,3,3,4
599,681,0,53,1,0,0,1,868,0,1,1,1,1,3,3,4
837,925,0,85,1,1,0,1,1137,0,0,1,0,1,5,3,4
620,618,1,40,1,1,0,1,417,0,1,1,1,1,4,3,4
1120,1122,1,11,1,1,0,1,1032,0,0,1,0,1,6,3,4
642,648,1,27,1,0,0,1,397,0,0,1,0,1,4,3,4
480,484,0,70,1,1,0,1,2050,0,1,1,1,1,3,3,4
463,464,0,43,1,0,0,1,2145,0,1,1,1,1,3,3,4
2691,2699,1,27,1,1,0,1,740,0,1,0,1,1,7,3,4
1172,1213,1,26,1,1,0,1,989,0,1,0,0,1,6,3,4
930,933,1,52,1,1,0,1,1112,0,0,0,1,1,5,3,4
18041,17928,0,44,1,1,0,1,8,0,1,0,0,1,7,3,4
909,909,0,98,1,0,0,1,473,0,1,0,0,1,5,3,4
693,693,0,31,1,1,0,1,856,0,1,0,0,1,4,3,4
693,693,0,31,1,1,0,1,857,0,1,0,0,1,4,3,4
687,689,0,24,1,0,0,1,864,0,0,0,0,1,4,3,4
326,364,0,43,1,0,0,1,1169,0,0,0,0,1,2,3,4
7027,7621,0,71,1,1,0,1,43,0,0,0,0,1,7,3,4
534,537,0,68,1,0,0,1,834,0,0,0,0,1,3,3,4
311,319,0,12,1,1,0,1,566,0,0,0,0,1,2,3,4
926,927,0,16,1,0,0,1,1111,0,0,0,0,1,5,3,4
474,474,0,35,1,0,0,1,253,0,0,0,0,1,3,3,4
12778,13586,1,85,1,1,0,1,14,0,1,0,1,1,7,3,4
368,371,1,32,1,0,0,1,99,0,1,0,0,1,2,3,4
360,361,0,17,1,1,0,1,140,0,0,0,0,1,2,3,4
829,830,0,26,1,0,0,1,529,0,0,0,0,1,5,3,4
352,353,1,67,1,1,0,1,1174,0,0,0,0,1,2,3,4
1347,1361,0,37,1,1,0,1,965,0,1,0,0,1,7,3,4
402,403,1,93,1,1,0,1,61,0,1,0,0,1,3,3,4
1052,1047,0,34,1,0,0,1,191,0,1,0,0,1,6,3,4
1038,1036,1,63,1,1,0,1,199,0,0,0,1,1,6,3,4
1125,1121,1,29,1,1,0,1,1046,0,0,0,0,1,6,3,4
881,900,1,54,1,0,0,1,470,0,0,0,0,1,5,3,4
924,922,1,57,1,0,0,1,1115,0,1,0,1,1,5,3,4
718,855,0,86,1,0,0,1,520,0,1,0,1,1,4,3,4
693,692,0,40,1,0,0,1,929,0,0,0,0,1,4,3,4
385,388,1,88,1,0,0,1,632,0,0,0,0,1,2,3,4
2796,2790,0,54,1,0,0,1,734,0,1,0,0,1,7,3,4
527,530,0,55,1,1,0,1,295,0,1,0,0,1,3,3,4
906,918,1,81,1,1,0,1,1134,0,1,0,0,1,5,3,4
684,686,0,51,1,1,0,1,851,0,0,0,0,1,4,3,4
1205,1204,1,38,1,1,0,1,977,0,1,0,1,1,7,3,4
500,950,1,25,1,0,0,1,1078,0,0,0,0,1,3,3,4
927,926,0,53,1,0,0,1,1122,0,1,0,0,1,5,3,4
347,348,1,32,1,1,0,1,1204,0,0,0,0,1,2,3,4
1504,1505,0,49,1,1,0,1,1252,0,1,0,1,1,7,3,4
2789,2841,0,40,1,1,0,1,1349,0,0,0,1,1,7,3,4
2276,2343,0,30,1,1,0,1,1367,0,1,0,1,1,7,3,4
2268,2268,1,39,1,1,0,1,1370,0,0,0,1,1,7,3,4
400,425,0,47,1,1,0,1,1484,0,0,0,0,1,2,3,4
400,403,0,32,1,0,0,1,1542,0,0,0,0,1,2,3,4
605,622,1,37,1,1,0,1,1548,0,0,0,0,1,4,3,4
398,405,1,14,1,1,0,1,1653,0,0,0,0,1,2,3,4
398,400,0,12,1,1,0,1,1666,0,0,0,0,1,2,3,4
403,402,0,15,1,1,0,1,1672,0,1,0,0,1,3,3,4
824,821,1,50,1,1,0,1,1749,0,0,0,0,1,5,3,4
1660,1658,0,30,1,1,0,1,1905,0,0,0,0,1,7,3,4
1416,1571,1,50,1,1,0,1,1910,0,0,0,0,1,7,3,4
1583,1597,0,41,1,0,0,1,1915,0,0,0,0,1,7,3,4
498,507,0,14,1,0,0,1,1971,0,0,0,0,1,3,3,4
520,520,1,33,1,0,0,1,1991,0,0,0,1,1,3,3,4
515,514,1,38,1,0,0,1,2014,0,1,0,0,1,3,3,4
492,522,1,44,1,1,0,1,2184,0,0,0,0,1,3,3,4
516,518,0,24,1,1,0,1,2188,0,0,0,0,1,3,3,4
525,527,0,26,1,1,0,1,2224,0,0,0,0,1,3,3,4
304,303,0,1,1,0,0,1,2253,0,0,0,0,1,2,3,4
728,726,1,53,1,1,0,1,2357,0,1,0,1,1,4,3,4
703,701,1,37,1,0,0,1,2403,0,1,0,0,1,4,3,4
687,695,0,57,1,1,0,1,2422,0,0,0,0,1,4,3,4
719,791,1,67,1,1,0,1,2428,0,1,0,0,1,4,3,4
319,319,0,19,1,0,0,1,2544,0,1,0,0,1,2,3,4
488,491,0,73,1,0,0,1,2562,0,0,0,1,1,3,3,4
457,456,0,51,1,0,0,1,2570,0,0,0,0,1,3,3,4
438,438,0,65,1,1,0,1,2640,0,1,0,0,1,3,3,4
909,916,0,83,1,1,0,1,2676,0,0,0,1,1,5,3,4
1302,1319,1,42,0,0,0,0,1314,0,0,0,0,1,7,3,4
452,454,1,13,0,1,0,0,2575,0,0,0,1,0,3,3,4
626,625,0,43,0,1,0,0,419,0,1,0,1,1,4,3,4
545,545,0,60,0,1,0,0,809,0,0,0,1,1,3,3,4
2753,2748,0,39,0,1,0,0,736,0,0,0,1,1,7,3,4
1159,1187,0,46,0,1,0,0,1040,0,1,1,1,1,6,3,4
1662,1741,0,39,0,1,0,0,1924,0,0,0,1,1,7,3,4
914,927,0,41,0,1,0,0,2664,0,0,0,1,1,5,3,4
1095,1107,0,52,0,1,0,0,2832,0,1,0,1,1,6,3,4
7298,7280,0,50,0,1,0,0,46,0,1,1,0,0,7,3,4
691,695,0,15,0,0,0,0,382,0,0,0,0,0,4,3,4
547,547,0,56,0,0,0,0,805,0,0,1,0,0,3,3,4
747,751,0,9,0,0,0,0,939,0,0,0,0,0,4,3,4
1109,1116,0,14,0,1,0,0,1043,0,0,0,0,0,6,3,4
588,588,0,38,0,0,0,0,1605,0,1,1,0,0,3,3,4
515,529,0,30,0,1,0,0,2162,0,0,1,0,0,3,3,4
723,728,0,83,0,0,0,0,2360,0,1,0,0,0,4,3,4
427,441,0,52,0,1,0,0,2624,0,0,0,0,0,3,3,4
324,325,0,83,0,1,0,0,2746,0,0,0,0,0,2,3,4
962,974,0,16,0,0,0,0,1116,0,0,0,0,1,5,3,4
1034,1034,0,47,0,0,0,0,211,0,0,1,0,1,6,3,4
597,683,0,57,0,0,0,0,405,0,0,0,0,1,3,3,4
438,439,0,44,0,1,0,0,289,0,0,0,0,1,3,3,4
1057,1052,0,63,0,1,0,0,188,0,0,0,0,1,6,3,4
869,877,0,36,0,1,0,0,469,0,0,0,0,1,5,3,4
1058,1070,0,48,0,0,0,0,179,0,0,0,0,1,6,3,4
535,534,0,40,0,1,0,0,835,0,0,1,0,1,3,3,4
1241,1247,0,86,0,1,0,0,971,0,0,1,0,1,7,3,4
1123,1122,0,29,0,0,0,0,1034,0,0,0,0,1,6,3,4
1127,1131,0,23,0,1,0,0,1037,0,0,0,0,1,6,3,4
673,739,0,49,0,1,0,0,874,0,0,0,0,1,4,3,4
500,670,0,48,0,1,0,0,882,0,0,0,0,1,3,3,4
1086,1082,0,56,0,1,0,0,173,0,0,0,0,1,6,3,4
455,458,0,49,0,1,0,0,323,0,0,1,0,1,3,3,4
1021,1032,0,49,0,1,0,0,240,0,1,0,0,1,6,3,4
1273,1271,0,37,0,0,0,0,958,0,1,0,0,1,7,3,4
11682,11677,0,34,0,1,0,0,20,0,1,0,0,1,7,3,4
4982,10926,0,54,0,1,0,0,26,0,0,1,0,1,7,3,4
453,457,0,29,0,0,0,0,258,0,0,0,0,1,3,3,4
7405,7420,0,35,0,1,0,0,44,0,1,0,0,1,7,3,4
656,655,0,38,0,1,0,0,921,0,0,0,0,1,4,3,4
516,663,0,45,0,1,0,0,913,0,1,0,0,1,3,3,4
306,311,0,40,0,1,0,0,636,0,1,1,0,1,2,3,4
631,637,0,41,0,0,0,0,423,0,0,0,0,1,4,3,4
576,613,0,29,0,1,0,0,430,0,1,0,0,1,3,3,4
813,822,0,54,0,1,0,0,542,0,0,0,0,1,5,3,4
666,669,0,55,0,1,0,0,888,0,1,0,0,1,4,3,4
366,366,0,36,0,1,0,0,1170,0,1,1,0,1,2,3,4
564,563,0,37,0,1,0,0,791,0,0,0,0,1,3,3,4
921,951,0,65,0,0,0,0,1123,0,0,0,0,1,5,3,4
333,341,0,60,0,1,0,0,1235,0,0,0,0,1,2,3,4
337,342,0,51,0,0,0,0,1238,0,0,0,0,1,2,3,4
1424,1414,0,39,0,1,0,0,1266,0,1,0,0,1,7,3,4
1870,1904,0,30,0,0,0,0,1431,0,0,0,0,1,7,3,4
1873,1932,0,91,0,1,0,0,1432,0,1,1,0,1,7,3,4
1812,1844,0,26,0,0,0,0,1444,0,1,0,0,1,7,3,4
406,424,0,33,0,1,0,0,1462,0,0,0,0,1,3,3,4
408,408,0,45,0,1,0,0,1540,0,1,0,0,1,3,3,4
589,590,0,52,0,1,0,0,1584,0,0,0,0,1,3,3,4
599,599,0,28,0,1,0,0,1590,0,1,0,0,1,3,3,4
406,403,0,23,0,1,0,0,1654,0,0,0,0,1,3,3,4
410,418,0,65,0,1,0,0,1655,0,0,0,0,1,3,3,4
398,398,0,39,0,0,0,0,1725,0,0,0,0,1,2,3,4
748,751,0,22,0,0,0,0,1825,0,1,0,0,1,4,3,4
1642,1645,0,65,0,1,0,0,1892,0,0,0,0,1,7,3,4
1438,1648,0,83,0,0,0,0,1893,0,0,0,0,1,7,3,4
1640,1648,0,56,0,1,0,0,1899,0,0,0,0,1,7,3,4
492,494,0,23,0,0,0,0,1970,0,0,0,0,1,3,3,4
491,500,0,24,0,1,0,0,2023,0,0,0,0,1,3,3,4
494,498,0,50,0,1,0,0,2033,0,0,0,0,1,3,3,4
450,482,0,82,0,1,0,0,2037,0,1,0,0,1,3,3,4
536,550,0,31,0,1,0,0,2164,0,0,0,0,1,3,3,4
519,516,0,72,0,0,0,0,2217,0,1,0,0,1,3,3,4
312,313,0,70,0,0,0,0,2345,0,0,0,0,1,2,3,4
730,730,0,55,0,1,0,0,2371,0,1,1,0,1,4,3,4
326,328,0,61,0,1,0,0,2492,0,1,0,0,1,2,3,4
315,328,0,45,0,1,0,0,2511,0,0,0,0,1,2,3,4
330,331,0,27,0,0,0,0,2519,0,0,0,0,1,2,3,4
322,321,0,43,0,0,0,0,2537,0,0,0,0,1,2,3,4
469,472,0,45,0,1,0,0,2561,0,1,1,0,1,3,3,4
853,987,0,32,0,0,0,0,2646,0,0,0,0,1,5,3,4
925,934,0,61,0,1,0,0,2686,0,0,0,0,1,5,3,4
891,897,0,65,0,1,0,0,2689,0,1,0,0,1,5,3,4
891,894,0,47,0,1,0,0,2710,0,1,1,0,1,5,3,4
317,318,0,91,0,1,0,0,2750,0,1,1,0,1,2,3,4
1002,1027,0,15,0,1,0,0,2798,0,0,0,0,1,6,3,4
1427,1506,0,29,0,1,0,0,2806,0,0,0,0,1,7,3,4
1001,1031,0,15,0,1,0,0,2864,0,0,0,0,1,6,3,4
855,1043,0,53,0,0,0,0,2869,0,0,0,0,1,5,3,4
876,1105,0,57,0,1,0,0,2875,0,1,0,0,1,5,3,4
988,998,0,157,1,1,1,2,243,0,0,1,1,1,5,1,4
424,435,0,121,1,0,1,2,576,0,1,0,1,1,3,1,4
373,373,0,116,1,1,1,2,118,0,1,0,0,1,2,1,4
457,456,0,200,1,1,1,2,270,0,0,0,0,1,3,1,4
432,453,0,108,1,1,1,2,283,0,0,0,0,0,3,1,4
375,381,0,147,1,1,1,2,603,0,1,0,1,1,2,1,4
934,966,0,145,1,1,1,2,1085,0,1,0,0,1,5,1,4
8016,8081,0,167,1,1,1,2,38,0,0,0,1,1,7,1,4
1025,1027,0,136,1,1,1,2,225,0,0,0,1,1,6,1,4
423,425,0,109,1,1,1,2,348,0,1,0,1,1,3,1,4
5583,5681,0,105,1,1,1,2,658,0,0,0,0,1,7,1,4
345,346,0,126,1,1,1,2,626,0,0,0,0,0,2,1,4
2980,2973,0,128,1,1,1,2,723,0,0,1,0,1,7,1,4
382,384,0,100,1,1,1,2,88,0,0,0,0,1,2,1,4
404,401,0,186,1,1,1,2,144,0,1,0,1,1,3,1,4
614,618,0,207,1,1,1,2,309,0,1,0,0,1,4,1,4
3109,3129,0,112,1,1,1,2,717,0,0,0,0,1,7,1,4
3371,3490,1,101,1,1,1,2,703,1,1,0,1,1,7,1,4
312,311,0,138,1,1,1,2,596,0,1,0,0,1,2,1,4
684,685,1,118,1,1,1,2,858,0,1,1,0,1,4,1,4
917,918,0,103,1,1,1,2,751,0,0,0,0,1,5,1,4
541,539,1,211,1,1,1,2,828,0,1,0,1,1,3,1,4
391,403,0,160,1,1,1,2,1216,0,1,0,1,1,2,1,4
342,343,0,163,1,1,1,2,1228,0,1,0,0,1,2,1,4
1356,1373,0,101,1,1,1,2,1289,0,1,0,1,1,7,1,4
1363,1435,0,185,1,1,1,2,1290,0,1,0,0,1,7,1,4
1293,1289,0,168,1,1,1,2,1319,0,1,0,0,1,7,1,4
3740,3738,0,165,1,1,1,2,1337,0,0,0,0,1,7,1,4
461,465,0,144,1,0,1,2,1463,0,1,0,1,0,3,1,4
343,436,0,155,1,1,1,2,1472,0,0,0,0,1,2,1,4
424,420,1,109,1,1,1,2,1483,0,1,0,0,1,3,1,4
351,424,1,124,1,1,1,2,1485,0,0,0,0,1,2,1,4
583,585,0,150,1,1,1,2,1603,0,1,0,1,1,3,1,4
979,984,0,169,1,1,1,2,1623,0,0,0,0,1,5,1,4
641,646,0,106,1,1,1,2,1627,0,0,0,0,1,4,1,4
569,567,0,179,1,1,1,2,1647,0,0,0,0,1,3,1,4
382,384,0,114,1,0,1,2,1733,0,1,1,0,1,2,1,4
743,737,1,193,1,1,1,2,1841,0,1,0,1,1,4,1,4
506,505,0,129,1,1,1,2,1967,0,0,0,0,1,3,1,4
498,504,0,110,1,1,1,2,1994,0,1,0,0,1,3,1,4
490,500,0,168,1,1,1,2,2024,1,1,0,1,1,3,1,4
485,484,0,152,1,1,1,2,2035,1,0,1,1,1,3,1,4
490,492,0,158,1,1,1,2,2055,1,0,0,0,1,3,1,4
460,461,0,206,1,1,1,2,2123,0,1,0,1,1,3,1,4
569,567,0,179,1,1,1,2,2199,0,0,0,0,1,3,1,4
457,465,1,200,1,1,1,2,2277,0,0,0,0,1,3,1,4
2437,2437,0,121,1,1,1,2,2402,0,1,0,1,1,7,1,4
714,719,0,105,1,1,1,2,2440,0,1,0,0,1,4,1,4
339,342,0,202,1,1,1,2,2472,0,0,1,0,1,2,1,4
458,472,0,102,1,1,1,2,2595,0,0,0,0,1,3,1,4
368,368,0,26,0,0,0,0,1178,1,1,0,1,1,2,1,4
1265,1277,0,58,0,1,0,0,1325,1,0,1,0,1,7,1,4
796,804,0,31,0,0,0,0,1774,1,0,1,0,1,4,1,4
767,771,0,40,0,0,0,0,2347,1,1,0,1,1,4,1,4
329,328,0,28,0,1,0,0,2490,1,0,1,0,1,2,1,4
310,310,1,8,0,0,0,0,604,0,0,0,1,0,2,1,4
645,653,1,47,0,1,0,0,923,0,1,0,0,1,4,1,4
305,305,1,21,0,1,0,0,643,0,0,0,0,1,2,1,4
312,314,1,63,0,0,0,0,563,0,0,1,0,1,2,1,4
754,777,1,44,0,0,0,0,1797,0,0,0,0,1,4,1,4
700,712,1,22,0,0,0,0,2377,0,0,0,0,1,4,1,4
898,943,1,38,0,1,0,0,2648,0,0,0,1,1,5,1,4
310,310,0,26,0,0,0,0,634,0,0,1,0,1,2,1,4
335,334,0,74,0,0,0,0,583,0,1,1,0,1,2,1,4
708,710,0,34,0,1,0,0,945,0,1,1,0,1,4,1,4
304,307,0,45,0,1,0,0,641,0,1,1,0,1,2,1,4
364,364,0,77,0,1,0,0,1172,0,0,1,0,1,2,1,4
948,968,0,32,0,1,0,0,1070,0,1,1,0,1,5,1,4
908,905,0,52,0,1,0,0,1138,0,0,1,0,1,5,1,4
618,619,0,46,0,1,0,0,1573,0,0,1,0,1,4,1,4
388,388,0,36,0,1,0,0,1736,0,0,1,0,1,2,1,4
790,792,0,72,0,1,0,0,1788,0,1,1,0,1,4,1,4
478,483,0,27,0,1,0,0,2090,0,1,1,1,1,3,1,4
906,904,0,84,0,0,0,0,2329,0,1,1,1,1,5,1,4
457,461,0,24,0,1,0,0,304,0,1,0,1,0,3,1,4
681,687,0,63,0,1,0,0,852,0,0,0,1,1,4,1,4
973,980,0,88,0,0,0,0,1053,0,0,0,1,1,5,1,4
1146,1151,0,43,0,1,0,0,1020,0,1,0,1,1,6,1,4
658,653,0,50,0,0,0,0,938,0,1,0,1,1,4,1,4
339,338,0,62,0,1,0,0,645,0,0,0,1,1,2,1,4
923,919,0,24,0,1,0,0,1120,0,1,0,1,0,5,1,4
663,665,0,75,0,0,0,0,897,0,0,0,1,1,4,1,4
376,378,0,50,0,0,0,0,1199,0,1,0,1,1,2,1,4
374,374,0,40,0,0,0,0,1224,0,1,0,1,1,2,1,4
1795,1797,0,76,0,1,0,0,1855,0,1,0,1,1,7,1,4
767,766,0,10,0,1,0,0,1948,0,0,0,1,1,4,1,4
694,697,0,57,0,1,0,0,2416,0,0,0,1,1,4,1,4
565,567,0,25,0,0,0,0,754,0,0,0,0,0,3,1,4
376,375,0,71,0,0,0,0,90,0,0,0,0,1,2,1,4
380,382,0,22,0,1,0,0,91,0,0,0,0,1,2,1,4
1012,1063,0,71,0,1,0,0,212,0,1,0,0,1,6,1,4
431,432,0,19,0,1,0,0,321,0,0,0,0,1,3,1,4
581,622,0,51,0,1,0,0,424,0,0,0,0,1,3,1,4
948,943,0,72,0,0,0,0,449,0,0,0,0,1,5,1,4
1039,1039,0,20,0,1,0,0,196,0,0,0,0,1,6,1,4
321,321,0,46,0,0,0,0,635,0,0,0,0,1,2,1,4
657,659,0,7,0,1,0,0,909,0,0,0,0,0,4,1,4
390,391,0,92,0,0,0,0,1154,0,0,0,0,1,2,1,4
311,311,0,27,0,1,0,0,628,0,0,0,0,1,2,1,4
385,386,0,76,0,0,0,0,70,0,0,0,0,1,2,1,4
378,386,0,89,0,1,0,0,55,0,0,0,0,1,2,1,4
834,836,0,38,0,1,0,0,525,0,0,0,0,1,5,1,4
651,649,0,47,0,1,0,0,933,0,0,0,0,1,4,1,4
8270,8547,0,96,0,1,0,0,36,0,0,0,0,1,7,1,4
1147,1188,0,41,0,1,0,0,158,0,0,0,0,1,6,1,4
1010,1023,0,54,0,0,0,0,234,0,0,0,0,1,6,1,4
607,607,0,47,0,0,0,0,280,0,1,0,0,1,4,1,4
882,890,0,63,0,1,0,0,476,0,1,0,0,1,5,1,4
360,369,0,89,0,0,0,0,109,0,0,0,0,1,2,1,4
370,370,0,26,0,0,0,0,119,0,0,0,0,1,2,1,4
1088,1088,0,54,0,1,0,0,159,0,1,0,0,1,6,1,4
1045,1043,0,33,0,1,0,0,224,0,0,0,0,1,6,1,4
457,458,0,7,0,0,0,0,261,0,0,0,0,1,3,1,4
426,428,0,40,0,1,0,0,320,0,0,0,0,1,3,1,4
639,642,0,78,0,1,0,0,353,0,0,0,0,0,4,1,4
325,325,0,19,0,1,0,0,580,0,1,0,0,1,2,1,4
315,317,0,67,0,1,0,0,623,0,0,0,0,1,2,1,4
1007,1013,0,68,0,1,0,0,1068,0,0,0,0,1,6,1,4
340,339,0,89,0,0,0,0,625,0,1,0,0,1,2,1,4
437,437,0,26,0,1,0,0,292,0,0,0,0,1,3,1,4
862,857,0,25,0,0,0,0,491,0,0,0,0,1,5,1,4
381,391,0,26,0,1,0,0,58,0,0,0,0,1,2,1,4
377,377,0,58,0,1,0,0,63,0,0,0,0,1,2,1,4
369,370,0,58,0,0,0,0,115,0,0,0,0,0,2,1,4
1018,1025,0,56,0,0,0,0,222,0,1,0,0,1,6,1,4
441,443,0,33,0,0,0,0,267,0,0,0,0,0,3,1,4
414,421,0,15,0,0,0,0,347,0,0,0,0,1,3,1,4
441,445,0,24,0,0,0,0,273,0,0,0,0,1,3,1,4
435,438,0,98,0,1,0,0,288,0,0,0,0,0,3,1,4
654,650,0,37,0,1,0,0,928,0,0,0,0,1,4,1,4
642,644,0,43,0,0,0,0,355,0,0,0,0,1,4,1,4
615,633,0,61,0,0,0,0,412,0,0,0,0,1,4,1,4
607,768,0,44,0,0,0,0,906,0,1,0,0,1,4,1,4
3087,3088,0,88,0,0,0,0,718,0,0,0,0,1,7,1,4
1169,1163,0,63,0,0,0,0,1018,0,1,0,0,1,6,1,4
911,1009,0,56,0,0,0,0,1066,0,0,0,0,1,5,1,4
542,548,0,36,0,0,0,0,817,0,1,0,0,0,3,1,4
661,680,0,36,0,0,0,0,905,0,0,0,0,1,4,1,4
358,360,0,64,0,0,0,0,1188,0,0,0,0,1,2,1,4
356,357,0,37,0,0,0,0,1195,0,0,0,0,1,2,1,4
339,350,0,74,0,1,0,0,1207,0,0,0,0,1,2,1,4
350,364,0,20,0,0,0,0,1214,0,0,0,0,1,2,1,4
345,344,0,43,0,1,0,0,1222,0,0,0,0,1,2,1,4
348,347,0,15,0,1,0,0,1226,0,0,0,0,1,2,1,4
451,492,0,76,0,0,0,0,1227,0,0,0,0,1,3,1,4
381,383,0,31,0,0,0,0,1236,0,0,0,0,1,2,1,4
336,341,0,21,0,0,0,0,1239,0,0,0,0,1,2,1,4
356,363,0,82,0,1,0,0,1247,0,0,0,0,1,2,1,4
2297,2297,0,44,0,1,0,0,1366,0,1,0,0,1,7,1,4
2180,2178,0,53,0,0,0,0,1392,0,1,0,0,1,7,1,4
2005,2038,0,52,0,0,0,0,1411,0,0,0,0,1,7,1,4
1587,2342,0,30,0,0,0,0,1430,0,0,0,0,1,7,1,4
446,445,0,18,0,1,0,0,1450,0,0,0,0,1,3,1,4
420,420,0,51,0,1,0,0,1457,0,0,0,0,1,3,1,4
409,442,0,52,0,1,0,0,1477,0,1,0,0,1,3,1,4
418,417,0,47,0,0,0,0,1480,0,0,0,0,1,3,1,4
418,419,0,54,0,0,0,0,1492,0,0,0,0,0,3,1,4
401,431,0,47,0,0,0,0,1494,0,0,0,0,1,3,1,4
443,449,0,41,0,0,0,0,1507,0,0,0,0,1,3,1,4
412,413,0,62,0,1,0,0,1524,0,0,0,0,1,3,1,4
594,593,0,92,0,1,0,0,1572,0,1,0,0,1,3,1,4
580,579,0,53,0,0,0,0,1608,0,0,0,0,0,3,1,4
402,402,0,20,0,0,0,0,1670,0,0,0,0,1,3,1,4
390,390,0,13,0,0,0,0,1703,0,0,0,0,1,2,1,4
393,394,0,90,0,1,0,0,1710,0,0,0,0,1,2,1,4
384,396,0,66,0,1,0,0,1724,0,0,0,0,1,2,1,4
828,829,0,49,0,0,0,0,1758,0,0,0,0,1,5,1,4
816,810,0,15,0,0,0,0,1759,0,0,0,0,1,5,1,4
830,831,0,52,0,0,0,0,1780,0,0,0,0,1,5,1,4
781,780,0,51,0,0,0,0,1791,0,0,0,0,1,4,1,4
775,777,0,50,0,0,0,0,1831,0,1,0,0,1,4,1,4
1619,1617,0,25,0,1,0,0,1896,0,0,0,0,1,7,1,4
1492,1495,0,41,0,1,0,0,1930,0,0,0,0,1,7,1,4
489,490,0,19,0,0,0,0,1978,0,0,0,0,1,3,1,4
642,667,0,2,0,0,0,0,2039,0,0,0,0,1,4,1,4
418,482,0,30,0,0,0,0,2042,0,1,0,0,1,3,1,4
502,502,0,28,0,0,0,0,2046,0,0,0,0,1,3,1,4
469,473,0,48,0,0,0,0,2057,0,1,0,0,1,3,1,4
1132,1136,0,57,0,1,0,0,2073,0,0,0,0,1,6,1,4
461,468,0,67,0,1,0,0,2074,0,0,0,0,1,3,1,4
487,486,0,31,0,0,0,0,2080,0,0,0,0,1,3,1,4
491,500,0,29,0,1,0,0,2096,0,0,0,0,1,3,1,4
456,456,0,41,0,1,0,0,2103,0,0,0,0,1,3,1,4
462,462,0,88,0,0,0,0,2131,0,0,0,0,1,3,1,4
479,477,0,46,0,0,0,0,2141,0,0,0,0,1,3,1,4
535,546,0,63,0,0,0,0,2163,0,1,0,0,1,3,1,4
541,543,0,24,0,1,0,0,2206,0,0,0,0,1,3,1,4
509,513,0,47,0,0,0,0,2211,0,1,0,0,0,3,1,4
522,518,0,89,0,0,0,0,2216,0,0,0,0,1,3,1,4
309,310,0,46,0,1,0,0,2252,0,0,0,0,1,2,1,4
304,303,0,44,0,1,0,0,2259,0,0,0,0,1,2,1,4
718,718,0,46,0,0,0,0,2273,0,0,0,0,1,4,1,4
526,523,0,21,0,0,0,0,2290,0,0,0,0,1,3,1,4
1639,1649,0,65,0,1,0,0,2317,0,0,0,0,1,7,1,4
352,352,0,22,0,1,0,0,2333,0,0,0,0,1,2,1,4
720,722,0,93,0,1,0,0,2355,0,1,0,0,0,4,1,4
726,724,0,45,0,1,0,0,2374,0,0,0,0,1,4,1,4
742,753,0,15,0,1,0,0,2382,0,0,0,0,1,4,1,4
748,754,0,50,0,0,0,0,2394,0,1,0,0,1,4,1,4
691,693,0,55,0,1,0,0,2420,0,1,0,0,0,4,1,4
334,340,0,68,0,1,0,0,2486,0,0,0,0,1,2,1,4
334,340,0,49,0,0,0,0,2500,0,0,0,0,1,2,1,4
322,328,0,38,0,0,0,0,2524,0,0,0,0,1,2,1,4
323,322,0,33,0,0,0,0,2534,0,0,0,0,1,2,1,4
313,320,0,69,0,0,0,0,2540,0,0,0,0,0,2,1,4
444,444,0,52,0,1,0,0,2604,0,0,0,0,1,3,1,4
612,610,0,62,1,1,0,1,432,1,0,0,0,1,4,1,4
434,434,0,18,1,1,0,1,306,1,1,0,0,1,3,1,4
610,616,1,71,1,1,0,1,418,1,0,0,0,1,4,1,4
3362,3377,1,62,1,1,0,1,702,1,1,0,0,1,7,1,4
856,932,0,78,1,1,0,1,1103,1,1,1,1,1,5,1,4
3179,3220,0,30,1,1,0,1,712,1,1,1,0,1,7,1,4
1019,1156,1,48,1,1,0,1,1011,1,1,1,1,1,6,1,4
355,356,0,90,1,1,0,1,1198,1,1,0,0,1,2,1,4
412,412,0,9,1,0,0,1,1536,1,1,0,1,1,3,1,4
721,843,1,65,1,1,0,1,1786,1,1,0,0,1,4,1,4
484,489,1,18,1,1,0,1,1984,1,0,0,0,1,3,1,4
459,457,1,37,1,0,0,1,2120,1,0,0,0,1,3,1,4
604,690,0,96,1,1,0,1,2435,1,1,0,1,1,4,1,4
374,427,0,49,1,0,0,1,2518,1,0,1,1,1,2,1,4
901,905,0,54,1,0,0,1,2709,1,1,0,1,0,5,1,4
829,827,0,110,0,1,1,1,534,0,0,0,0,1,5,1,4
667,669,0,115,0,1,1,1,887,0,0,0,0,1,4,1,4
363,363,0,148,0,0,1,1,132,0,1,1,1,0,2,1,4
